id,title,description,category,image,imageCaption,imageCredit,pubDate,tags,creator,source,language,imageName
8fde25a52c89822242f2a1d4c07b74afb7404ee6,אמרו שימי התהילה של ג'מייקה נגמרו אחרי יוסין בולט. הרצים שלה הוכיחו אחרת,"נואה ליילס היה בטוח שיזכה בעוד מדליית זהב, אבל סביל ותומפסון עמדו לפניו על הפודיום ■ לונה צ'מטאי-סלפטר נמצאת בפרשת דרכים ■ בגמר ה-10,000 מטר היתה הפתעה שלא נראתה כבר 42 שנה ■ אי אפשר היה שלא להתרגש יחד עם ואלרי אלמן",ספורט|מגרש ביתי,data/pics/haaretz_0061_23e20f68.jpg,,haaretz,2025-09-14T16:06:32+00:00,,עוזי דן,haaretz,he,68554
c600c04249b2aa6de1b400c5188f52e06b9c0954,"הזכייה של יובל לוי בגמר ""האח הגדול"" מראה שלישראלים נמאס מגברים רעילים","גברים שזוכים לאהדה ציבורית בשנים האחרונות אינם רק ""קשוחים"", אלא גם מי שמפגינים רגישות ושבריריות. אתמול, בזכייתו של לוי, הצופים הראו שיש מחיר להתבטאויות שוביניסטיות וש""חזק"" יכול להישמע אחרת",משפחה,data/pics/haaretz_0062_fd843986.jpg,,haaretz,2025-09-14T15:58:24+00:00,,שיר שחף,haaretz,he,65379
193abea915fd997cba7c04796da23bd2cfb04c8e,ראש ממשלת ספרד הביע תמיכה במפגינים הפרו־פלסטינים בוואלטה א'אספניה,"""יש לי כבוד והערכה לספורטאים, ולעם הספרדי שמתגייס למען מטרות צודקות כמו פלסטין"", אמר ר""מ ספרד פדרו סנצ'אס ■ מנהיג מפלגת העם השמרנית גינה את הדברים",ספורט|ענפים נוספים,data/pics/haaretz_0063_1ace88c0.jpg,,haaretz,2025-09-14T15:38:46+00:00,,רויטרס,haaretz,he,69772
a1debe4cdc982773dc8e5426c7f8af88acd1248e,"פוליטיקאים מריירים מהמחשבה על זהות המתנקש, אבל למה הציבור מתמסר לזה?","האשמת האחר באלימות תוך ניקיון עצמי קורבני הוא מנגנון נפוץ במלחמות המשתכפלות בחברות השונות. וגם: מה יעלה בגורל משבר הנדל""ן, רשת זרה מכינה את הקרקע לשיבוש הבחירות בישראל, ריזורט בסנטה קתרינה וסדרה שבדית קלילה | היום ביומית",דיגיטל|היומית,data/pics/haaretz_0064_275ddc58.jpg,,haaretz,2025-09-14T15:37:19+00:00,,רוית הכט,haaretz,he,37011
1ecba83a3fc419f77a1afc535d5b57137fb82c33,מקורות המעורים בפסגה בקטאר: לא יוחלט על צעדים מעשיים נגד ישראל בגלל לחץ אמריקאי,"ראש ממשלת קטאר אמר בפתח הפגישה עם שרי החוץ של סעודיה, איחוד האמירויות, מצרים, ירדן והרשות הפלסטינית, כי ישראל ""מתכוונת לסיים את הסוגיה הפלסטינית בכוח"", וכי התקיפה בארצו מוכיחה שבכוונתה ""לדחות כל מסלול לשלום"". בכלי תקשורת במדינה דווח כי נוסח טיוטת ההצהרה כולל בעיקר גינוי לישראל והוא צפוי להיות מאושר מחר",חדשות|המזרח התיכון,data/pics/haaretz_0065_5e468841.jpg,,haaretz,2025-09-14T15:28:45+00:00,,ג'קי חורי,haaretz,he,72293
3f6d9334afb2d7ff0d73dedbf0d4f7414e184053,הסרט על מסע ההצלה של נעם תיבון זכה בפרס בפסטיבל טורונטו,"""הדרך שבינינו — החילוץ האולטימטיבי"", על מסע ההצלה של נעם תיבון את משפחתו מנחל עוז, זכה בפרס בחירת הקהל לסרט הדוקו הטוב ביותר. הפרס לסרט עלילתי הוענק ל־Hamnet של קלואי ז'או",תרבות|קולנוע,data/pics/haaretz_0066_75c3ac38.jpg,,haaretz,2025-09-14T15:28:29+00:00,,נירית אנדרמן,haaretz,he,63047009
9f5cd9f46d019c81df51729d56c0ffb8326ed6bb,חברת הקוסמטיקה וולדה תחקור את קשריה לניסויים היפותרמיים שערכו הנאצים בבני אדם במחנה דכאו,"מחקר היסטורי חדש טוען שהחברה הבינלאומית קיבלה צמחי מרפא ממטע שפעל במחנה ההשמדה הגרמני, ובתמורה סיפקה לנאצים קרם ששימש לניסויים אכזריים באסירים. וולדה הודיעה שתתחייב לחשיפה מלאה של עברה",חדשות|אירופה,data/pics/haaretz_0067_59cb1abd.jpg,,haaretz,2025-09-14T14:49:32+00:00,,עופר אדרת,haaretz,he,509180
411b9f12641ed03186110d700131430b7d93a7ac,"בהפגנות הבודדים בצומת בירושלים, למדתי מה זה ""רק ביבי""","אודה על האמת, השתתפות בהפגנות בינוניות וגדולות מועילה ואפילו נעימה. פוגשים חברים ותיקים, מכירים חדשים ובעיקר זוכים לחיזוק ולנחמה, שכן השותפות עם אנשים שלא מוותרים מעוררת תקווה.",דעות,data/pics/haaretz_0068_9fb2f781.jpeg,,haaretz,2025-09-14T14:22:48+00:00,,טובה הרצל,haaretz,he,hafgana
ac1e0ba976d648951829bc2ebed8d74a1906768a,"""החברה"": לכו תדעו מי נכנס הביתה","גם אם הדמויות ב""החברה"" חסרות אמינות, זהו מותחן מסקרן המיטיב להתייחס לחששות של הורים לפגוש את בני הזוג של ילדיהם",תרבות|ביקורת טלוויזיה,data/pics/haaretz_0069_e334dac4.jpg,,haaretz,2025-09-14T13:59:14+00:00,,חן חדד,haaretz,he,63042033
ec3f06850ae02052327ff287a0533011ab9a57be,"צה""ל מוסיף לתקוף רבי־קומות בעזה; כץ: ""קו הרקיע של עזה משתנה""","תקיפות חיל האוויר בעזה מחריפות, והצבא הודיע כי היום הותקפו ארבעה בניינים רבי־קומות בעיר. אחד מהם הוא מתחם האוניברסיטה האסלאמית, שלדברי הצבא שימש את חמאס. משרד הבריאות בעזה: 68 נהרגו ביממה האחרונה, שניים נוספים מתו מתת־תזונה",חדשות|מדיני ביטחוני,data/pics/haaretz_0070_a53e675b.jpg,,haaretz,2025-09-14T13:52:39+00:00,,ג'קי חורי,haaretz,he,067312-2
a49086dcaed68bcbe2d8a89177a5beab3f0b2e75,אובליק סביל זכה בזהב ב-100 מטר באליפות העולם; מליסה ג'פרסון-וודן ניצחה בנשים,"סביל הג'מייקני עצר את השעון על 9.77 שניות, בעוד בן ארצו קיישין תומספון חצה את קו הסיום שני, 0.05 שניות אחריו. נואה ליילס האמריקאי זכה במדליית הארד (9.89) ■ ג'פרסון-וודן האמריקאית זכתה בזהב עם 10.61 שניות, טיה קלייטון וג'וליאן אלפרד זכו בכסף ובארד",ספורט|ענפים נוספים,data/pics/haaretz_0071_c8a129c2.gif,,haaretz,2025-09-14T13:25:11+00:00,,עוזי דן,haaretz,he,a623vs
0a5f57f3b761158ffc8740bd0a6239c92396ffff,המנצח אילן וולקוב קרא למדינות העולם: עשו הכל כדי לעצור את המלחמה בעזה,"בסיום קונצרט בלונדון פנה וולקוב לקהל: ""אני אוהב את ישראל, אבל מה שקורה נורא ואיום"". בשיחה אחר כך סיפר: ""עשיתי את הדבר הקטן שלי שיכולתי לעשות בסיטואציה המזעזעת שאנחנו נמצאים בה""",תרבות|מוזיקה קלאסית,data/pics/haaretz_0072_0d7f1db9.jpg,,haaretz,2025-09-14T13:03:05+00:00,,שי רינגל,haaretz,he,63045131
c3c2dc6c541d57b4da73f352599164730c447ef0,"השרים השתלחו ביועמ""שית בישיבת הממשלה; אמסלם: נציב שב""ס נחקר רק כי הוא כורדי","השר קיש התרעם כי מחאות אלימות נערכות מול ביתו יום־יום, ונתניהו טען כי ""אין אכיפה ביחס למסיתים"". מטה המשפחות: אילו היו מוטרדים מהחטופים כמו שהם מוטרדים מההפגנות – כולם כבר מזמן היו בבית",חדשות|פוליטי,data/pics/haaretz_0073_8a95b908.jpg,,haaretz,2025-09-14T12:52:44+00:00,,יהונתן ליס,haaretz,he,65976
f5c38e179f1d6f95e22eb401f772126d44e26031,"הילה רוח: ""כל ההיסטוריה אנשים עשו אמנות. זה בסדר גם כשהכל מסביב בוער""",תרבות יום א' עם ניב הדס וגילי איזיקוביץ:,,data/pics/haaretz_0074_3529d4c6.jpg,,haaretz,2025-09-14T12:34:56+00:00,,תרבות יום א',haaretz,he,62979640
740e30601094ca9d0d7c637344b0ff5eebed4eb3,"לא יכול להיות שראינו דבר כזה. הוא מכשף, הוא אומן, הוא מתאגרף על","טרנס קרופורד עלה בקטגוריית המשקל וריסק את האלוף המכהן, אימת הזירה, קנלו אלבארס. איך? כי הוא עשה הכל מושלם",ספורט|ענפים נוספים,data/pics/haaretz_0075_6f354534.gif,,haaretz,2025-09-14T12:23:49+00:00,,גיל ססובר,haaretz,he,canelo-alvarez-vs-terence-crawford-full-highlights-netflix
694050a1616343ed4d651310b91ff55eb28daa4b,"1,500 שוטרים יאבטחו את סיום הוואלטה מחשש לשיבושים בידי פרו פלסטינים","לקראת סיום המירוץ בספרד מסרו הרשויות כי נוכחות משטרתית כבדה תוצב במדריד, כאשר צפויות מחאות פרו-פלסטיניות נוספות נגד הקבוצה ישראל פרמייר-טק. בעשרת הקטעים האחרונים, שישה קוצרו או הופסקו בגלל התפרעויות מפגינים, בעוד יותר מ-20 בני אדם נעצרו על ידי המשטרה",ספורט|ענפים נוספים,data/pics/haaretz_0076_ee1883a7.jpg,,haaretz,2025-09-14T12:01:24+00:00,,אי־פי,haaretz,he,54191
ee27858d08de65eb9aa328ee724ada91e0c37a55,האם בדיקת דם תאפשר למנוע התאבדות של חולים עם הפרעה דו־קוטבית?,"אלגוריתם שפיתחו חוקרים מאוניברסיטת חיפה הצליח לנבא ברמת דיוק של מעל 95% מי מהחולים נמצא בסיכון לאובדנות. ההישג התאפשר לאחר זיהוי חתימה גנטית ייחודית בתאי דם, שעל פיה אומן המודל",בריאות,data/pics/haaretz_0077_05c2d2b9.jpg,,haaretz,2025-09-14T12:00:50+00:00,,עידו אפרתי,haaretz,he,25984
6ac26e30c0d14e461133d1eb8302aa16230c6bbc,"נתניהו ורוביו ביקרו בכותל, לנשים לא הותרה גישה לסיקור הביקור","אנשי אבטחה הסבירו לעיתונאיות, שלא הורשו לגשת לאזור שעומדים בו העיתונאים הגברים, כי הסיבה להפרדה היא שראש הממשלה ומרקו רוביו ביקשו להתפלל במקום",חדשות|מדיני ביטחוני,data/pics/haaretz_0078_7cd02b2d.jpg,,haaretz,2025-09-14T11:52:58+00:00,,ליזה רוזובסקי,haaretz,he,whatsapp-image-2025-09-14-at-15-02-13-dae7d165
991a603091390825b6d577098fbf6663484f621a,"נתניהו רצה לנפח את החשיבות הביטחונית של ארנון מילצ'ן. המלמ""ב בא לעזרו","800 השופטים בישראל הם ברובם נשים וגברים ישרות והגונים, הנשבעים בכנות לעשות משפט צדק ולהימנע ממשוא פנים. אלא שיושרה והוגנות לא מבטיחות שבצידן יהיו גם תבונה ויצירתיות. שופטים הפוחדים לחדש מתבצרים מאחורי תקדימים ואינם ניחנים בראיית הנולד יותר מכל אזרח אחר. התוצאה האומללה: בג""ץ ה-11:0 שהכשיר את הנאשם נתניהו כראש ממשלה, בדרך להפיכה המשטרית – שאחד מיעדיה הוא אותו בג""ץ – ול-7 באוקטובר המתמשך.",דעות,data/pics/haaretz_0079_41ce82d6.jpg,,haaretz,2025-09-14T11:45:20+00:00,,אמיר אורן,haaretz,he,18028
3c15bd91d57369faa56c22c7b7470a5b12c2e9cf,"לאחר ביטול קונצרט בהשתתפותו, הביע ראש ממשלת בלגיה תמיכה במנצח להב שני","""לעולם לא יהיה מקום לגזענות ואנטישמיות במדינה הזאת"", צייץ בארט דה ובר, שנכח אתמול בקונצרט של הפילהרמונית של מינכן לאות הזדהות עם שני",תרבות|מוזיקה קלאסית,data/pics/haaretz_0080_0fdafe83.jpg,,haaretz,2025-09-14T11:11:07+00:00,,גרדיאן,haaretz,he,105974
