article_id,guid,title,description,category,image,image_caption,image_credit,pub_date,tags,author,source,language,image_name,fetching_time
a0EhPyaMELXbdGhe,https://www.ynet.co.il/news/article/hjo37ps2gl,"מטח מהרצועה במהלך הצום, אחרי השלמת כיתור העיר עזה: רסיס פגע ברכב באשדוד","חמש רקטות שוגרו אמש מהרצועה לאשדוד וסביבתה. אחת מהן התפוצצה בשטח פתוח, השאר יורטו. עינת, שהרסיס פגע בחניון ביתה, סיפרה ל-ynet כי בתה בילתה עם חבריה בחוץ בזמן האזעקה: ""נס גדול שלא היו נפגעים""",חדשות|פוליטי מדיני|צבא וביטחון,a0EhPyaMELXbdGhe.jpg,"""נס שלא היו נפגעים"". פגיעת הרסיס באשדוד-רסיס פגע ברכב באשדוד, ירי רקטות העזה",צילום: עינת גרציאנו,2025-10-02T19:02:24+03:00,יום כיפור|רצועת עזה|אשדוד|צבע אדום|רקטות,אילנה קוריאל,ynet,he,rJkD7ainge_54_158_983_553_0_medium,2025-10-02T18:15:06.826756+00:00
L3ndgxMIdQJE3HkF,https://www.ynet.co.il/news/article/s1gwoao2gg,"שני יהודים נרצחו בפיגוע בבית כנסת במנצ'סטר: ""המחבל דרס ודקר כל מי שחבש כיפה""","טרור אנטישמי בבריטניה, ביום כיפור: מחבל עם חגורה שנחשדה תחילה כחגורת נפץ דרס מתפללים מחוץ לבית כנסת במנצ'סטר, פתח במסע דקירות - וחוסל על ידי שוטרים: ""רצח בצורה שקטה ורובוטית, לא צעק"". הרב חסם את הדלת והתבצר עם עשרות בפנים: ""הוא גיבור"". תוגברה האבטחה סביב בתי כנסת ברחבי בריטניה. שר החוץ סער האשים את ממשלת הלייבור: אפשרתם לגל האנטישמיות להימשך",חדשות|חדשות בעולם,L3ndgxMIdQJE3HkF.jpg,חיסול מחבל ב פיגוע ב יום כיפור בית כנסת מנצ,ynet,2025-10-02T19:01:54+03:00,טרור|בריטניה|מנצ'סטר|אנטישמיות|פיגוע,איתמר אייכנר|סוכנויות הידיעות,ynet,he,Hy3FLNnhee_0_0_850_479_0_medium,2025-10-02T18:15:06.826797+00:00
OPcCTbRdk8ROjkEk,https://www.ynet.co.il/news/article/bjywje2hxl,"מטריית הביטחון לקטאר, והאינטרסים של טראמפ שהובילו להתחייבות הנשיאותית","ההתנצלות שטראמפ סחט מנתניהו הייתה רק המתאבן למנה העיקרית: נשיאי ארה""ב סירבו לבקשות קטאר לערבות ביטחונית, טראמפ שינה כיוון לאחר תקיפת בכירי חמאס מדוחא בגלל עסקאות מובטחות בעשרות מיליארדים, התיווך במו""מ להסכם והסיכוי לפרס נובל - וגם המטוס הנשיאותי שקיבל במתנה מאמיר קטאר",חדשות|פרשנות וטורים|במבחן הביטחון / רון בן ישי,OPcCTbRdk8ROjkEk.jpg,"נתניהו בבית הלבן, מתנצל בפני קטאר על התקיפה בדוחא",צילום: the white house,2025-10-02T19:00:56+03:00,קטאר|ארצות הברית|רון בן ישי|דונלד טראמפ,רון בן ישי,ynet,he,HJZ7p9K3lx_0_83_801_451_0_medium,2025-10-02T18:15:06.826853+00:00
gpY5HrBjnRrDVvjE,https://www.ynet.co.il/news/article/by8o11123ex,"זהרה בת ה-19 נורתה למוות, 4 בני משפחה נעצרו בחשד ל""נקמת דם""","3 נרצחים תוך יממה: ברהט דווח על רכב שרוף - ואז אותרה גופת זהרה אבו הליל, שנאלצה בעבר לשהות במקלט. מנאר עקלה נרצח בכניסה לביתו בטובא זנגרייה שבצפון, וליד אבו עסא נורה למוות באום בטין שבנגב",חדשות|חדשות בארץ|משפט ופלילים,gpY5HrBjnRrDVvjE.jpg,"זירת הרצח של זהרה אבו הליל, רהט",ynet,2025-10-02T19:00:40+03:00,ערביי ישראל|רצח|רהט,אילנה קוריאל|חסן שעלאן,ynet,he,BkeRyb23gg_0_130_739_417_0_medium,2025-10-02T18:15:06.826889+00:00
YLAUZomPejiP7cfh,https://www.ynet.co.il/news/article/hyo11z113nxe,"חדשות כיפור: שני יהודים נרצחו בפיגוע במנצ'סטר, צה""ל השתלט על המשט לעזה","הכותרות המרכזיות של יום כיפור: שניים נרצחו בפיגוע מול בית כנסת באנגליה, המחבל חוסל. מטח מעזה בזמן הצום, רסיס נפל באשדוד. צה""ל השתלט על כ-40 סירות המשט. אסון באילת: נער בן 14 נפל מגובה 3 מטר. קצין נפצע קשה בקרב בעזה",חדשות|חדשות בארץ|כללי,YLAUZomPejiP7cfh.jpg,"הרב דניאל ווקר, שחסם את דלת בית הכנסת בפיגוע במנצ",צילום: Paul Currie / AFP,2025-10-02T19:00:24+03:00,יום כיפור|יום הכיפורים,כתבי ynet|||עודכן:,ynet,he,H1YQBZ32lx_0_0_512_289_0_medium,2025-10-02T18:15:06.826922+00:00
uk4L5jOIgj1Zglu5,https://www.ynet.co.il/news/article/h1q1q3yhee,"תיק ""המלאך"" נפתח: המסמכים הסודיים חושפים את ההונאה המצרית לפני המלחמה","מסדרת התחקירים המתפרסמת בשבועות האחרונים ב-ynet ו""ידיעות אחרונות"" עולה: הסוכן אשרף מרואן, שכונה ""המלאך"", לא היה המרגל הטוב ביותר של ישראל אי-פעם כפי שהוצג, אלא חוד החנית של תוכנית הטעיה לקראת המתקפה ביום כיפור באוקטובר 1973. הגילויים מעוררים תגובות רבות בישראל ובמצרים. כעת מתפרסמים כאן לראשונה כמה מסמכים מתוך אלפי העמודים בתיקים הסודיים של האיש ששיטה במוסד ובמדינת ישראל כולה",חדשות|מיוחד,uk4L5jOIgj1Zglu5.jpg,אשרף מרואן גולדה מאיר צבי זמיר,"יובל חן, אוסף התצלומים הלאומי, לע""מ",2025-10-02T19:00:08+03:00,המוסד|מצרים|גולדה מאיר|ריגול|מלחמת יום כיפור|מלחמת יום הכיפורים|צבי זמיר,רונן ברגמן,ynet,he,H19BuQ32xe_0_0_850_479_0_medium,2025-10-02T18:15:06.826954+00:00
ktC4IElk9jtaogI4,https://www.ynet.co.il/news/article/sjaplic2gl,"""הקו האדום"" של טראמפ והתנגדות בכיר חמאס בעזה: ""מטרת התוכנית - לגמור אותנו""","בעוד שבישראל ממתינים לתגובת חמאס, ב-BBC דווח כי עז א-דין חדאד צפוי להתנגד לתוכנית, בטענה שמטרתה ""לגמור את חמאס"". בעיתון המזוהה עם חיזבאללה פירטו את הסעיפים שחמאס מעוניין לשנות, הבית הלבן: ""מצפים ממנו לקבל את התנאים"". זעקת העזתים לחמאס: ""מספיק, אנחנו מתים לחינם""",חדשות|פוליטי מדיני|מדיני,ktC4IElk9jtaogI4.jpg,"התריע בפני המתווכות: ""לא מסכים לתוכנית"". חדאד -עז א דין חדאד בכיר בזרוע הצבאית של חמאס",ynet,2025-10-02T18:56:25+03:00,חמאס|עזה|רצועת עזה|דונלד טראמפ|חרבות ברזל|עסקת חטופים,ליאור בן ארי|רויטרס,ynet,he,BJzuTihAke_0_3_561_316_0_medium,2025-10-02T18:15:06.826986+00:00
ccksbVRZ9fjFYjYU,https://www.ynet.co.il/news/article/s1j00pj9nge,תוך שעה | בעכו: גבר טבע למוות. בהרצליה: אב במצב אנוש. באשקלון: צנחן התרסק ונפצע קשה,"שעה קשה בחופים, מעט לפני כניסת הצום. גבר כבן 70 טבע ומת בחוף לא מוכרז בעכו. משפחה טבעה בחוף אכדיה בהרצליה, האב חולץ במצב אנוש, האמא, הילד והסבים במצב קל. ובאשקלון: בן 49 נפצע קשה מהתרסקות מצנח רחיפה ממונע",חדשות|חדשות בארץ|כללי,ccksbVRZ9fjFYjYU.jpg,"צוות מד""א מטפל בגבר כבן ה-40 שטבע בהרצליה-צוות מד""א החייאה חוף אקדיה הרצליה אנוש משפחה","צילום: תיעוד מבצעי מד""א",2025-10-01T17:03:29+03:00,אשקלון|התרסקות|חוף אשקלון,רענן בן צור|רוני גרין שאולוב,ynet,he,SyNLN3c3le_0_0_1280_720_0_medium,2025-10-01T15:11:01.303209+00:00
Exko1Ccmrnt2e10P,https://www.ynet.co.il/news/article/s1j00pj9nge,תוך שעה | שניים טבעו למוות בעכו ובהרצליה. באשקלון: צנחן התרסק ונפצע קשה,"שעה קשה בחופים, מעט לפני כניסת הצום. גבר כבן 70 טבע ומת בחוף לא מוכרז בעכו. משפחה טבעה בחוף אכדיה בהרצליה: נקבע מותו של האב, האמא, הילד והסבים במצב קל. ובאשקלון: בן 49 נפצע קשה מהתרסקות מצנח רחיפה ממונע",חדשות|חדשות בארץ|כללי,Exko1Ccmrnt2e10P.jpg,"צוות מד""א מטפל בגבר כבן ה-40 שטבע בהרצליה-צוות מד""א החייאה חוף אקדיה הרצליה אנוש משפחה","צילום: תיעוד מבצעי מד""א",2025-10-01T17:03:29+03:00,אשקלון|התרסקות|חוף אשקלון,רענן בן צור|רוני גרין שאולוב,ynet,he,SyNLN3c3le_0_0_1280_720_0_medium,2025-10-01T18:15:09.480287+00:00
pmVRI8PZyFvqPlU9,https://www.ynet.co.il/news/article/bkrxft93xg,"ירי לעוטף לפני כיפור, צה""ל השלים את כיתור העיר עזה: ""מטוסים וטנקים כל הלילה""","שתי רקטות שוגרו לעוטף לראשונה מאז ערב ראש השנה, רגע אחרי שצה""ל הודיע על סיום חסימת ציר נצרים ובזמן מתקפה נרחבת על העיר עזה: ""הזדמנות אחרונה לעזוב בלי בידוק, מי שנשאר - מחבל"". הצלב האדום יפסיק לפעול בעיר, אלה התלבטויות חמאס לפני התשובה לטראמפ: ""הסכמה היא אסון. דחייה - גם""",חדשות|פוליטי מדיני|צבא וביטחון,pmVRI8PZyFvqPlU9.jpg,"הריסות בשכונת זייתון בעיר עזה, יירוטים מעל אשדוד","צילום: REUTERS/Ebrahim Hajjaj, לפי סעיף 27א",2025-10-01T16:00:44+03:00,"צה""ל|עזה|רצועת עזה|חרבות ברזל",יואב זיתון|רוני גרין שאולוב|עינב חלבי|איתמר אייכנר,ynet,he,SJKoe5c3lx_0_0_850_479_0_medium,2025-10-01T15:11:01.303302+00:00
IZC93SX5cB6V1YmZ,https://www.ynet.co.il/news/article/h1tp7ic3gx,אביו וסבו מכרו אדמות ליהודים ונרצחו: ישראלי שנכלא בירדן הושב לארץ,"לאחר 3 חודשים בכלא הירדני, מחמוד סלאמה מג'לג'וליה הושב לישראל. אביו היה מבוקש ברשות הפלסטינית ונרצח לפני 7 שנים, ולו עצמו עבר פלילי. לירדן היה לו אישור כניסה, אבל עם הגעתו למדינה נלקח ממנו הדרכון - והוא תוחקר, גם על מכירת הקרקעות. הוא שוחרר לאחר פנייה לאינטרפול ומעורבות של גל הירש",חדשות|פוליטי מדיני|מדיני,IZC93SX5cB6V1YmZ.jpg,"מחמוד סלאמה-מחמוד סלאמה, אזרח ישראלי ששוחרר אחרי שלושה חודשים בכלא הירדני",צילום: דוברות ראש הממשלה,2025-10-01T15:52:14+03:00,גל הירש|ירדן,איתמר אייכנר,ynet,he,HkOK4o52xl_40_146_819_461_0_medium,2025-10-01T15:11:01.303350+00:00
ZuyVRhlg5uFJE-7o,https://www.ynet.co.il/news/article/hjs9g953lx,חתומה בצו נשיאותי: הערבות הביטחונית חסרת התקדים שנתן טראמפ לקטאר,"3 שבועות אחרי התקיפה הישראלית, נשיא ארה""ב חתם שמעתה כל תקיפה נגד קטאר תהיה ""איום על שלומה וביטחונה של ארצות הברית"" - וכי וושינגטון תפעל ב""כל האמצעים"" כדי לאכוף זאת: ""דיפלומטיים, כלכליים וגם צבאיים""",חדשות|פוליטי מדיני|מדיני,ZuyVRhlg5uFJE-7o.jpg,"טראמפ, נתניהו , תקיפה ישראלית בדוחא, קטאר","צילום: AP Photo/Alex Brandon, REUTERS/Ibraheem Abu Mustafa, אלכס קולומויסקי",2025-10-01T14:43:04+03:00,קטאר|בנימין נתניהו|דונלד טראמפ|מבצע פסגת האש,ynet,ynet,he,Bk0mokR9xl_0_0_850_479_0_medium,2025-10-01T12:19:43.699259+00:00
4hnA19kavfJgtH8O,https://www.ynet.co.il/news/article/ryxso0092gg,"המיליונר החשוד בסחיטה שוחרר למעצר בית: ""חברה של מיליארד שקל לא תסתבך״","איש העסקים אלי מצסה שוחרר למעצר בית של חמישה ימים, אחיו גבריאל ועוד ארבעה חשודים יישארו במעצר עד יום ראשון. האחים, בעלי אחת ממשחטות העופות הגדולות בארץ, נעצרו בחשד לסחיטה באיומים, הנחת מטעני חבלה והשלכת רימון - ומכחישים את החדשות נגדם: ״טעות קשה״",חדשות|חדשות בארץ|משפט ופלילים,4hnA19kavfJgtH8O.jpg,משרדי להב 433,צילום: אוראל כהן,2025-10-01T14:10:27+03:00,משטרה|להב 433|סחיטה|מטען חבלה|איומים,מאיר תורג'מן,ynet,he,r1DarxHM15_0_135_1300_732_0_medium,2025-10-01T12:19:43.699393+00:00
LQwZEj-jfCEQaSWC,https://www.ynet.co.il/news/article/hj4cekcnxx,"מצטיינת הטכניון ליאם נהרגה בתאונה בתאילנד: ""השמיים נפלו""","ליאם שרוט בת ה-25, שהייתה מצטיינת דיקן במשך שלוש שנים ברציפות בטכניון, נהרגה בתאונה במהלך חופשה בקו סומוי עם בן זוגה - שנפצע ואושפז בבית החולים. האם כתבה: ""פאר יצירתי, הלב שלי מרוסק""",חדשות|חדשות בארץ|כללי,LQwZEj-jfCEQaSWC.jpg,ליאם שרוט,צילום: מתוך פייסבוק,2025-10-01T13:54:48+03:00,תאילנד|תאונת דרכים|ישראלים בחוץ לארץ,ליאור אל-חי|איתמר אייכנר|נינה פוקס,ynet,he,B19HWK5nlx_2_77_1279_721_0_medium,2025-10-01T12:19:43.699448+00:00
96FExRlRO_zrKL53,https://www.ynet.co.il/news/article/bkrxft93xg,"ירי לעוטף לפני כיפור, צה""ל משלים את כיתור העיר עזה: ""מטוסים וטנקים כל הלילה""","שתי רקטות שוגרו לעוטף לראשונה מאז ערב ראש השנה, רגע אחרי שצה""ל הודיע על סיום חסימת ציר נצרים ובזמן מתקפה נרחבת על העיר עזה: ""הזדמנות אחרונה לעזוב בלי בידוק, מי שנשאר - מחבל"". הצלב האדום יפסיק לפעול בעיר, אלה התלבטויות חמאס לפני התשובה לטראמפ: ""הסכמה היא אסון. דחייה - גם""",חדשות|פוליטי מדיני|צבא וביטחון,96FExRlRO_zrKL53.jpg,"הריסות בשכונת זייתון בעיר עזה, יירוטים מעל אשדוד","צילום: REUTERS/Ebrahim Hajjaj, לפי סעיף 27א",2025-10-01T13:30:00+03:00,"צה""ל|עזה|רצועת עזה|חרבות ברזל",יואב זיתון|רוני גרין שאולוב|עינב חלבי|איתמר אייכנר,ynet,he,SJKoe5c3lx_0_0_850_479_0_medium,2025-10-01T12:19:43.699489+00:00
vIL19hQa9sQwG3qz,https://www.ynet.co.il/news/article/bkqptvc3el,"מסר לארה""ב ואירופה? מפקד איראני בכיר מאיים: ""הטילים יגיעו לכל יעד שנרצה""","אחרי דיווחים כי איראן החלה לשקם את אתרי ייצור הטילים וביצעה ניסוי בטיל בליסטי בין-יבשתי, בכיר במשמרות המהפכה איים כי טווח הטילים יוגדל: ""הם יגיעו לאן שהם צריכים להגיע"". לטענתו, ""האיכות שלהם הגבילה את המלחמה עם ישראל ל-12 יום"". ברקע: הסנקציות שהושתו מחדש על טהרן ותוכנית הטילים שלה",חדשות|פוליטי מדיני|צבא וביטחון,vIL19hQa9sQwG3qz.jpg,עלי חמינאי,צילום:  Iranian Leader,2025-10-01T12:55:28+03:00,איראן|טילים,רויטרס,ynet,he,rkYH8P11111l_0_0_850_479_0_medium,2025-10-01T12:19:43.699533+00:00
XSbg6fwlN-ACHT6D,https://www.ynet.co.il/news/article/bjhiu0053gx,"לצד כמות משמעותית של אמל""ח: עוד 15 רקטות אותרו והושמדו באזור רמאללה","מלבד הרקטות, ש-8 מהן נשאו חומר נפץ, אותרו גם מטעני חבלה וארגזי תחמושת - כולם שייכים לאותה חוליה שנעצרה אחרי שפעלה לאורך זמן מתחת לרדאר",חדשות|פוליטי מדיני|צבא וביטחון,XSbg6fwlN-ACHT6D.jpg,השמדת 15 רקטות שאותרו באזור רמאללה,"צילום: דובר צה""ל",2025-10-01T12:46:07+03:00,רקטה|רקטות|רמאללה,אלישע בן קימון|יואב זיתון,ynet,he,rJLicdqhel_0_0_1280_720_0_medium,2025-10-01T12:19:43.699571+00:00
8GNeLoEGazfnkk-D,https://www.ynet.co.il/news/article/sjdyixc3gl,"""תמרונים מפחידים"": המשט מתקרב לעזה, ישראל נערכת להשתלטות | שידור ישיר","כוחות צה""ל ו-600 שוטרים נערכים ביום כיפור לאתגר חסר תקדים: עצירת משט עם כ-500 פעילים ו-50 כלי שיט, שנמצא כעת מול חופי מצרים. במשט טוענים לפעילות ""כטב""מים לא מזוהים"" מעליו - ושספינות חיל הים התקרבו בצורה מסוכנת לשתי ספינות: ""נותקו מערכות תקשורת, היינו בסכנה. אנחנו ממשיכים""",חדשות|פוליטי מדיני|צבא וביטחון,8GNeLoEGazfnkk-D.jpg,המשט בדרכו לחופי עזה,ynet,2025-10-01T11:44:45+03:00,משט לעזה|חרבות ברזל,ליאור בן ארי,ynet,he,rkZUh7chll_98_0_1029_579_0_medium,2025-10-01T09:12:40.014977+00:00
Z9LioopRSV_cM59i,https://www.ynet.co.il/news/article/sjdyixc3gl,"""תמרונים מפחידים"": המשט מתקרב לעזה, ישראל נערכת להשתלטות","כוחות צה""ל ו-600 שוטרים נערכים ערב כיפור לאתגר חסר תקדים: עצירת משט עם כ-500 פעילים ו-50 כלי שיט, שנמצא כעת מול חופי מצרים. במשט טוענים שכטב""מים חגים מעל ושספינות חיל הים התקרבו אליהם בצורה מאיימת: ""נותקה התקשורת, היינו בסכנה"". איטליה ויוון לישראל: הבטיחו את שלום המשתתפים",חדשות|פוליטי מדיני|צבא וביטחון,Z9LioopRSV_cM59i.jpg,המשט בדרכו לחופי עזה,ynet,2025-10-01T11:44:45+03:00,וידאו|משט לעזה|חרבות ברזל,ליאור בן ארי,ynet,he,rkZUh7chll_98_0_1029_579_0_medium,2025-10-02T06:15:50.468636+00:00
aUZTDIHkYj0qVzwJ,https://www.ynet.co.il/news/article/sy22meq3gx,שמות המשפחה שחיפשתם הכי הרבה - ומי ראש הממשלה הכי נדיר?,"השר שרק 12 ישראלים נקראים בשם המשפחה שלו, ראש הממשלה ששם משפחתו יותר נדיר משל נתניהו, הנשיא ורה""מ ששם משפחתם הוא הפופולרי ביותר - ואילו שמות היו המחופשים ביותר? הנתונים מפרויקט שמות המשפחה של ישראל",חדשות|חדשות בארץ|כללי,aUZTDIHkYj0qVzwJ.jpg,פרויקט שמות משפחה,ynet,2025-10-01T11:31:43+03:00,משפחה|שמות,ירון דרוקמן,ynet,he,SkYrqNchge_51_41_621_350_0_medium,2025-10-01T09:12:40.015067+00:00
8QIIyvUUQYB62bbh,https://www.ynet.co.il/news/article/r1mbnu5hle,תיעוד: ניצב-משנה בדימוס עוכבה לחקירה בהפגנה מול הבית של שיקלי,"שולמית כורם, בעבר בכירה במשטרה, תועדה לפני כמה ימים מסבירה לשוטרים כי העיכובים שביצעו אינם חוקיים - והיום היא עוכבה בעצמה והוכנסה לניידת בתום ויכוח עם קצין משטרה",חדשות|חדשות בארץ|משפט ופלילים,8QIIyvUUQYB62bbh.jpg,"ניצב משנה בדימוס שולמית כורם מעוכבת ע""י השוטרים בהפגנה מול ביתו של השר עמיחי שיקלי",ynet,2025-10-01T11:18:47+03:00,מחאה|עמיחי שיקלי,רועי רובינשטיין,ynet,he,ByULT89ngl_15_167_344_194_0_medium,2025-10-01T09:12:40.015114+00:00
DoBX4KBBQdgljCUO,https://www.ynet.co.il/news/article/h1lf6892el,"חשד לרצח: במד""א קיבלו שיחה על אדם ש""לא מרגיש טוב"", ומצאו גופה עם פצע דקירה","גבר כבן 40 אותר דקור בדירה בקריית אתא, צוותי מד""א קבעו את מותו במקום. במשטרה חוקרים חשד שמדובר בסכסוך בין נרקומנים",חדשות|חדשות בארץ|משפט ופלילים,DoBX4KBBQdgljCUO.jpg,מתחקרים אדם בזירת הרצח-תחקור החשוד ברצח בזירה ברחוב יוספטל בקריית אתא,צילום: גיל נחושתן,2025-10-01T11:01:11+03:00,רצח|דקירה,ליאור אל-חי,ynet,he,HJqUaDcneg_0_161_1798_1013_0_medium,2025-10-01T09:12:40.015157+00:00
BzW5jqS3-ghOw_cN,https://www.ynet.co.il/news/article/h1vynsqngg,"תיעוד חריג: מציתים מכוניות, יורים על בתים - ומצלמים כחלק מ""טרנד""","תחושת הפחד בקרב תושבי סכנין גברה בחודש האחרון, בעקבות הפצת סרטונים של רעולי פנים יורים לעבר בתים ומציתים מכוניות: ""מסר של העבריינים למשטרה שהם 'לא דופקים חשבון"". גם לשוטרים נשלחים תיעודים: ""מרגישים השפלה""",חדשות|חדשות בארץ|משפט ופלילים,BzW5jqS3-ghOw_cN.jpg,תיעוד: הצתת רכבים וירי לעבר בית בסכנין,ynet,2025-10-01T10:39:41+03:00,משטרה|פשע|ירי|סכנין,חסן שעלאן,ynet,he,SkgBlrHqnex_29_165_423_238_0_medium,2025-10-01T09:12:40.015201+00:00
BBdgH-2Pz3bXGzpt,https://www.ynet.co.il/news/article/hyeu4sq3xe,"""ימי דמדומים מסוכנים"": דריכות ביטחונית בכיפור | תיעוד: מעצר בלב מחנה הפליטים","במערכת הביטחון מודאגים מרצף הפיגועים, הכוחות ביו""ש תוגברו - והמטרה היא למנוע הסתננות לשטח הארץ, ולשאוף לשקט לאורך ימים חגים. כך נערכים בצה""ל, במשטרה ובשב""כ, וגם: מעצר המבוקש ליד חברו שנמלט במחנה הפליטים, והחשוד בפיגועי הירי שנתפס בשכם",חדשות|פוליטי מדיני|צבא וביטחון,BBdgH-2Pz3bXGzpt.jpg,תיעוד: מסתערבי מג״ב איו״ש עוצרים מבוקש במחנה בלאטה,צילום: דוברות המשטרה,2025-10-01T09:13:34+03:00,יהודה ושומרון|מעצר|מחנה פליטים,אלישע בן קימון|לירן תמרי,ynet,he,r1HUIH53ge_0_0_1020_575_0_medium,2025-10-01T09:12:40.015242+00:00
_-FCO2h6QyadL5rS,https://www.ynet.co.il/news/article/hyeu4sq3xe,"דריכות ביטחונית ביום כיפור: ""ימי דמדומים מסוכנים""","במערכת הביטחון מודאגים מרצף הפיגועים, הכוחות ביו""ש תוגברו - והמטרה היא למנוע הסתננות לשטח הארץ, ולשאוף לשקט לאורך ימים חגים. כך נערכים בצה""ל, במשטרה ובשב""כ, וגם: מעצר המבוקש ליד חברו שנמלט במחנה הפליטים, והחשוד בפיגועי הירי שנתפס בשכם",חדשות|פוליטי מדיני|צבא וביטחון,_-FCO2h6QyadL5rS.jpg,"האקדח שנתפס בעסכר-אמל""ח שנתפס על ידי מסתערבי מג""ב איו""ש בשכם",צילום: דוברות המשטרה,2025-10-01T09:13:34+03:00,יהודה ושומרון|מעצר|מחנה פליטים,אלישע בן קימון|לירן תמרי,ynet,he,BJlN8H9nxx_0_278_919_518_0_medium,2025-10-01T12:19:43.699805+00:00
zNJLNBntUkty3kmB,https://www.ynet.co.il/news/PhotosOfTheWeek/article/hj5ymhc2le,תמונות השבוע,25.9-1.10.2025,חדשות|תמונות השבוע,zNJLNBntUkty3kmB.jpg,נועה ארגמני שוברת שתיקה,צילום: זיו קורן,2025-10-01T09:01:26+03:00,תמונות|תמונות השבוע בעולם,ריאן פרויס,ynet,he,H1yseS52el_0_0_3000_1689_0_medium,2025-10-01T06:16:08.035304+00:00
EghM7je2mPfB6NnT,https://www.ynet.co.il/news/article/yokra14534336,"הסבא נפל ב""מלחמה הקשה מכולן"" - והבן המילואימניק נלחם בזו שהעפילה עליה","סא""ל שאול שלו הוביל את קרבות הבלימה בתעלת סואץ - ונפל שעות לאחר מכן. נכדו, רס""ל במיל' יונתן שלו, הפך לפנים של מאבק משרתי המילואים על חוק גיוס שוויוני. כעת הוא וסבתו גבריאלה שלו, שגרירת ישראל הראשונה באו""ם, סיפרו על גבורתו של הסב והמורשת שהשאיר אחריו: ""הדור הצעיר יציל את המדינה""",חדשות|חדשות בארץ|כללי,EghM7je2mPfB6NnT.jpg,"גבריאלה ויונתן שלו-גבריאלה ויונתן שלו המספרים את סיפורו של שאול שלו ז""ל",צילום: דנה קופל,2025-10-01T08:50:01+03:00,יום כיפור|מלחמת יום כיפור|מלחמת יום הכיפורים|תעלת סואץ|חרבות ברזל,גל גנות,ynet,he,SkP4UMcFhge_0_55_1280_721_0_medium,2025-10-01T06:16:08.035418+00:00
8jPJjL7SgfamZuW4,https://www.ynet.co.il/news/article/yokra14534336,"הסבא נפל בכיפור, הנכד המילואימניק מוביל את מאבק הגיוס: ""בזכות הגיבורים יש לנו מדינה""","סא""ל שאול שלו הוביל את קרבות הבלימה בתעלת סואץ - ונפל שעות לאחר מכן. נכדו, רס""ל במיל' יונתן שלו, הפך לפנים של מאבק משרתי המילואים על חוק גיוס שוויוני. כעת הוא וסבתו גבריאלה שלו, שגרירת ישראל הראשונה באו""ם, סיפרו על גבורתו של הסב והמורשת שהשאיר אחריו: ""הדור הצעיר יציל את ישראל""",חדשות|חדשות בארץ|כללי,8jPJjL7SgfamZuW4.jpg,"גבריאלה ויונתן שלו-גבריאלה ויונתן שלו המספרים את סיפורו של שאול שלו ז""ל",צילום: דנה קופל,2025-10-01T08:50:01+03:00,יום כיפור|מלחמת יום כיפור|מלחמת יום הכיפורים|תעלת סואץ|חרבות ברזל,גל גנות,ynet,he,SkP4UMcFhge_0_55_1280_721_0_medium,2025-10-01T09:12:40.015327+00:00
7vSq1WDHCIrcaB9m,https://www.ynet.co.il/news/article/rjg9ae92gg,"בכיר בחמאס ל-BBC: ""נדחה את תוכנית טראמפ""; ומה רוצה המנהיג ברצועה?","בארגון הטרור מפיצים מסרים תקיפים נגד המתווה, אך לפי חלק מהדיווחים עז א-דין חדאד ביקש לנהוג בו ""ברוח חיובית"" - על אף שהוא גם ""נחוש להילחם"". וגם: ההדרה של בכירי חמאס שלא מחזיקים בחטופים, הדיונים בין ארגוני הטרור - וההודאה המצרית: ""ההסכמה לתוכנית הייתה עקרונית, יש עוד תהליך""",חדשות|פוליטי מדיני|מדיני,7vSq1WDHCIrcaB9m.jpg,נתניהו וטראמפ במסיבת עיתונאים בבית הלבן,צילום: REUTERS/Jonathan Ernst,2025-10-01T08:49:22+03:00,רצועת עזה|דונלד טראמפ|חרבות ברזל,עינב חלבי|ליאור בן ארי,ynet,he,HJw11leFhex_0_11_2784_1568_0_medium,2025-10-01T06:16:08.035469+00:00
vubwLBl304gbSlgD,https://www.ynet.co.il/news/article/yokra14531908,הזדמנות שנייה,"לקראת היום הקדוש הזה, יום של סליחה וכפרה, יום של הזדמנות שנייה, הבה ונהיה יותר סלחנים זה לזה. הבה ונהיה קשובים יותר זה לזה, נאמין גם אנו בכוונותיהן הטובות והכנות של שבטי ישראל כולם",חדשות,vubwLBl304gbSlgD.jpg,"רב הכותל, הרב שמואל רבינוביץ",צילום: הקרן למורשת הכותל,2025-10-01T08:22:45+03:00,יום כיפור|הכותל המערבי,שמואל רבינוביץ|||עודכן:,ynet,he,ryAIXH2i1x_0_0_1601_901_0_medium,2025-10-01T06:16:08.035510+00:00
